source,subsource,name,desc,lat,lon
truristo,Sluoksnis be pavadinimo,Stovyklavietė,Stovyklavietė,55.473323,23.153431
truristo,Sluoksnis be pavadinimo,Stovyklavietė,Stovyklavietė,55.421391,23.265582
truristo,Sluoksnis be pavadinimo,Dubysa,Dubysa,55.502981,23.086872
truristo,Sluoksnis be pavadinimo,Parkas,,56.503009,20.997477
truristo,Sluoksnis be pavadinimo,Kalėjimas - muziejus,,56.546493,21.02152
truristo,Sluoksnis be pavadinimo,Molas,,56.557464,20.99966
truristo,Sluoksnis be pavadinimo,Fortas,,56.565305,21.003152
truristo,Sluoksnis be pavadinimo,Paukščių stebėjimo bokštas,,56.493134,21.030592
truristo,Sluoksnis be pavadinimo,Ežero takas,,56.515725,21.037147
truristo,Sluoksnis be pavadinimo,Rožių skveras,,56.508089,21.011534
truristo,Sluoksnis be pavadinimo,"Holy Trinity Cathedral, Liepāja",,56.509772,21.013521
truristo,Sluoksnis be pavadinimo,Paplūdimys,,56.498172,20.993312
truristo,Sluoksnis be pavadinimo,Fortas,,56.533215,21.073561
truristo,Sluoksnis be pavadinimo,The Naval Cathedral Church of Saint Nicholas,,56.552813,21.012316
truristo,Sluoksnis be pavadinimo,Swan Pond,,56.508012,20.998143
truristo,Sluoksnis be pavadinimo,Varnių regioninis parkas,Varnių regioninis parkas,55.725546,22.339665
truristo,Sluoksnis be pavadinimo,Siutuvos kūlgrinda,,55.663526,22.290692
truristo,Sluoksnis be pavadinimo,Piliakalnis,,55.726187,22.283103
truristo,Sluoksnis be pavadinimo,Telšių miesto maketas akliesiems,,55.982202,22.24563
truristo,Sluoksnis be pavadinimo,Apžvalgos aikštelė,,55.983194,22.256608
truristo,Sluoksnis be pavadinimo,Telšiai,,55.976439,22.267061
truristo,Sluoksnis be pavadinimo,Paalių piliakalnis,,54.847787,24.857774
truristo,Sluoksnis be pavadinimo,Alkų Ąžuolas,,54.848355,24.856251
truristo,Sluoksnis be pavadinimo,Grabijolai,Grabijolai,54.839543,24.868676
truristo,Sluoksnis be pavadinimo,Zapalinos palivarko pamatai,,54.845549,24.858617
truristo,Sluoksnis be pavadinimo,Alkų tilto viea,,54.848202,24.85938
truristo,Sluoksnis be pavadinimo,Poilsiavietė Grabijolų kaime prie Neries,,54.842701,24.869102
truristo,Sluoksnis be pavadinimo,Atodanga,,54.841378,24.901174
truristo,Sluoksnis be pavadinimo,Kazokiškių Švč. Mergelės Marijos Nugalėtojos bažnyčia,,54.816769,24.840495
truristo,Sluoksnis be pavadinimo,Buktos gamtinis pažintinis takas,,54.439531,23.4187
truristo,Sluoksnis be pavadinimo,Buktos gamtinis pažintinis takas,,54.439481,23.418883
truristo,Sluoksnis be pavadinimo,Buktos miškas,,54.439769,23.419689
truristo,Sluoksnis be pavadinimo,"Ąžuolas 19 Amžiaus ""sukilėlių ąžuolas""",,54.532148,23.347993
truristo,Sluoksnis be pavadinimo,Marijampolės Švč. Trejybės cerkvė,,54.548282,23.346254
truristo,Sluoksnis be pavadinimo,Marijampolės Vytauto Didžiojo Parkas,,54.552615,23.346152
truristo,Sluoksnis be pavadinimo,Amalvos pažintinis takas,,54.510324,23.530036
truristo,Sluoksnis be pavadinimo,Marijampolė,,54.559631,23.35379
truristo,Sluoksnis be pavadinimo,Marių parkas,,54.524831,23.339014
truristo,Sluoksnis be pavadinimo,Geležinkelio stotis,,54.901368,24.221976
truristo,Sluoksnis be pavadinimo,Jonjava,,55.076417,24.28113
truristo,Sluoksnis be pavadinimo,Aplink Elektrėnų Marias,  https://www.turistopasaulis.lt/aplink-elekrenu-marias/,54.784972,24.670013
truristo,Sluoksnis be pavadinimo,Miškų paslaptys,,55.237804,22.903136
truristo,Sluoksnis be pavadinimo,Poilsiavietė,,55.197586,22.857175
truristo,Sluoksnis be pavadinimo,Poilsiavietė,,55.233889,22.859107
truristo,Sluoksnis be pavadinimo,Poilsiavietė Buktos miškas,Poilsiavietė Buktos miškas,54.440532,23.431399
truristo,Sluoksnis be pavadinimo,Kamšos pažintinis takas,  Kamšos pažintinis takas,54.897391,23.826439
truristo,Sluoksnis be pavadinimo,Kamšos pažintinis takas,  http://www.turistopasaulis.lt/kamsos-botaninio-zoologinio-draustinio-pazintinis-takas/#.XouLf3JRXIU,54.897391,23.826439
truristo,Sluoksnis be pavadinimo,Dubysos regioninio parko direkcija,,55.427024,23.252492
truristo,Sluoksnis be pavadinimo,Maironio tėviškė,Maironio tėviškė,55.430833,23.325136
truristo,Sluoksnis be pavadinimo,Prienai - Birštonas,,54.632718,23.9475
truristo,Sluoksnis be pavadinimo,Žvėrinčiaus miško takas,,54.633604,23.965546
truristo,Sluoksnis be pavadinimo,Padubysiu,Padubysiu,55.427704,23.222616
truristo,Sluoksnis be pavadinimo,Tytuvėnų ežerai,,55.655581,23.196074
truristo,Sluoksnis be pavadinimo,Paržežeris - Medvėgalis,,55.636598,22.293889
truristo,Sluoksnis be pavadinimo,Šaukotas,,55.597511,23.37534
truristo,Sluoksnis be pavadinimo,Šilėnų pažintinis takas,  http://www.turistopasaulis.lt/silenu-pazintinis-takas/  ,54.731021,25.044879
truristo,Sluoksnis be pavadinimo,Šilėnų mitologinis šaltinis,,54.732436,25.04238
truristo,Sluoksnis be pavadinimo,Naujosios Rėvos piliakalnis,,54.739423,25.0228
truristo,Sluoksnis be pavadinimo,Rumšiškės,,54.866636,24.201307
truristo,Sluoksnis be pavadinimo,Baltojo kalno pažintinis takas,  http://www.turistopasaulis.lt/baltojo-kalno-pazintinis-takas-kernave/,54.887075,24.830473
truristo,Sluoksnis be pavadinimo,Baltojo kalno pažintinis takas,  http://www.turistopasaulis.lt/baltojo-kalno-pazintinis-takas-kernave/,54.887259,24.829754
truristo,Sluoksnis be pavadinimo,Šaltinių takas,  http://www.turistopasaulis.lt/saltiniu-takas-kacergineje/,54.931278,23.722679
truristo,Sluoksnis be pavadinimo,"Lapės, Domaikava, Šilainiai",,54.93359,23.931968
truristo,Sluoksnis be pavadinimo,Arlaviškės,,54.817099,24.18037
truristo,Sluoksnis be pavadinimo,Apie Dubysą,,55.590968,23.073653
truristo,Sluoksnis be pavadinimo,Miško muziejus Girios aidas,https://www.turistopasaulis.lt/intelektualus-laisvalaikis-druskininkuose-5-muziejai-kuriuos-verta-aplankyti/,54.007067,24.003973
truristo,Sluoksnis be pavadinimo,Panemunės pilis - Skirnemunė,  https://www.turistopasaulis.lt/marsrutas-pesciomis-panemunes-pilis-skirsnemune-16km/,55.098428,22.991934
truristo,Sluoksnis be pavadinimo,Skinderiškių dendrologinis parkas,,55.287038,23.747307
truristo,Sluoksnis be pavadinimo,Gaižiūnai,,54.981312,24.326534
truristo,Sluoksnis be pavadinimo,Lašinių piliakalnis,,54.810095,24.25642
truristo,Sluoksnis be pavadinimo,Dovainonys,,54.825673,24.246888
truristo,Sluoksnis be pavadinimo,Lašinių akmuo,,54.809412,24.258995
truristo,Sluoksnis be pavadinimo,Strėvos atodanga,,54.807187,24.25744
truristo,Sluoksnis be pavadinimo,Linija 434,,54.497448,23.584186
truristo,Sluoksnis be pavadinimo,Palanga,,55.921586,21.060968
truristo,Sluoksnis be pavadinimo,Samylai,,54.858338,24.113947
truristo,Sluoksnis be pavadinimo,Maršrutas pėsčiomis Ariogala - Ugionys (21km),https://www.turistopasaulis.lt/marsrutas-pesciomis-ariogala-ugionys-21km/,55.26967,23.461104
truristo,Sluoksnis be pavadinimo,Linija 450,,55.503031,23.087071
truristo,Sluoksnis be pavadinimo,Kempingas,,54.667651,24.929198
truristo,Sluoksnis be pavadinimo,Trakai,,54.668465,24.928206
truristo,Sluoksnis be pavadinimo,Lazduona,,55.115597,23.497026
truristo,Sluoksnis be pavadinimo,Molavėnai,,55.449042,22.866354
truristo,Sluoksnis be pavadinimo,Jūkainių pažintinis – rekreacinis takas,  https://www.turistopasaulis.lt/jukainiu-pazintinis-rekreacinis-takas/,55.429598,22.92444
truristo,Sluoksnis be pavadinimo,Šventupės dvaras,,55.322357,24.888549
truristo,Sluoksnis be pavadinimo,Linija 504,,54.885223,24.0084
truristo,Sluoksnis be pavadinimo,Klaipėdos švyturys,,55.727368,21.09571
truristo,Sluoksnis be pavadinimo,Klaipėdos naujoji apaštalų bažnyčia,,55.68076,21.16329
truristo,Sluoksnis be pavadinimo,Šv. Juozapo Darbininko bažnyčia,,55.667618,21.185103
truristo,Sluoksnis be pavadinimo,Šv. Kazimiero bažnyčia,,55.733705,21.13553
truristo,Sluoksnis be pavadinimo,Klaipėdos evangelikų liuteronų bažnyčia,,55.709748,21.137357
truristo,Sluoksnis be pavadinimo,Klaipėdos Mykolo Apvaizdos cerkvė,,55.669097,21.181588
truristo,Sluoksnis be pavadinimo,Laikrodžių muziejus,,55.712201,21.134059
truristo,Sluoksnis be pavadinimo,Linija 564,,55.703616,21.144331
truristo,Sluoksnis be pavadinimo,Klaipėda,,55.698777,21.148064
truristo,Sluoksnis be pavadinimo,Maršrutas Paštuvoje 18km,Maršrutas Paštuvoje 18km,54.984391,23.607337
truristo,Sluoksnis be pavadinimo,Linija 565,,54.985137,23.609144
truristo,Sluoksnis be pavadinimo,Brūžės senovės gyvenvietė,  Brūžės senovės gyvenvietė,55.003172,23.594339
truristo,Sluoksnis be pavadinimo,Kriemalos kapinynas,  Kriemalos kapinynas,55.01162,23.588759
truristo,Sluoksnis be pavadinimo,Kriemalos senovės gyvenvietė,  Kriemalos senovės gyvenvietė,55.00666,23.591837
truristo,Sluoksnis be pavadinimo,Linija 591,,55.387801,21.352125
truristo,Sluoksnis be pavadinimo,Šilutė,,55.340941,21.451444
truristo,Sluoksnis be pavadinimo,Linija 607,,55.340885,21.451433
truristo,Sluoksnis be pavadinimo,Lekėčiai,,54.984951,23.500856
truristo,Sluoksnis be pavadinimo,Taškas 612,,54.942783,23.416587
truristo,Sluoksnis be pavadinimo,Linija 615,,54.984919,23.501308
truristo,Sluoksnis be pavadinimo,Linija 642,,55.253895,22.295963
truristo,Sluoksnis be pavadinimo,Linija 651,,54.670137,25.284075
truristo,Sluoksnis be pavadinimo,Linija 661,,54.953262,23.05711
truristo,Sluoksnis be pavadinimo,Linija 666,,54.949381,23.172455
truristo,Sluoksnis be pavadinimo,Lauko ekspozicija ,www.turistopasaulis.lt,55.2504474,24.7651637
truristo,Sluoksnis be pavadinimo,Ukmergės Švč. Trejybės bažnyčia,www.turistopasaulis.lt,55.24945,24.762069
truristo,Sluoksnis be pavadinimo,Pilies parko apžvalgos aikštelės ,www.turistopasaulis.lt,55.248218,24.7649278
truristo,Sluoksnis be pavadinimo,Vienuolyno alėja ,www.turistopasaulis.lt,55.2508477,24.7609914
truristo,Sluoksnis be pavadinimo,Ukmergės Viešpaties Prisikėlimo cerkvė,www.turistopasaulis.lt,55.253758,24.784154
truristo,Sluoksnis be pavadinimo,Ukmergės Švč. Panelės Užtarėjos cerkvė,www.turistopasaulis.lt,55.248786,24.768755
truristo,Sluoksnis be pavadinimo,Katinai (autorius Viktoras Žentelis),www.turistopasaulis.lt,55.251443,24.767714
truristo,Sluoksnis be pavadinimo,"Šuo ""Keksas"" ",www.turistopasaulis.lt,55.2493529,24.7634225
truristo,Sluoksnis be pavadinimo,Senosios gaisrinės bokštas,www.turistopasaulis.lt,55.2492209,24.7645465
truristo,Sluoksnis be pavadinimo,Ukmergės Šv. Apaštalų Petro ir Povilo bažnyčia,www.turistopasaulis.lt,55.253326,24.767162
truristo,Sluoksnis be pavadinimo,Ukmergės kapinių koplyčia,"www,turistopasaulis.lt",55.258673,24.77445
truristo,Sluoksnis be pavadinimo,Vytauto Didžiojo paminklas,www.turistopasaulis.lt,54.8979739,23.9060017
truristo,Sluoksnis be pavadinimo,Paminklas Jonui Vileišiui ,www.turistopasaulis.lt,54.8977125,23.904389
truristo,Sluoksnis be pavadinimo,"Skulptūra ""Taškas"" ",www.turistopasaulis.lt,54.8987795,23.9134647
truristo,Sluoksnis be pavadinimo,Kauno akcentai - Tauras ,www.turistopasaulis.lt,54.8944215,23.9133125
truristo,Sluoksnis be pavadinimo,Gerio Linkintis mini Nykštukas,www.turistopasaulis.lt,54.8945495,23.9133057
truristo,Sluoksnis be pavadinimo,Ukmergės senosios žydų kapinės ,www.turistopasaulis.lt,55.2395174,24.7750912
truristo,Sluoksnis be pavadinimo,Sveikatos parkas ,www.turistopasaulis.lt,55.2562193,24.7861047
truristo,Sluoksnis be pavadinimo,Skulptūros,www.turistopasaulis.lt,55.2509527,24.7673923
truristo,Sluoksnis be pavadinimo,Laikrodis ant sienos ,www.turistopasaulis.lt,55.2508987,24.766172
truristo,Sluoksnis be pavadinimo,Skulptūra „Balandžiai“,www.turistopasaulis.lt,55.2521628,24.7709657
truristo,Sluoksnis be pavadinimo,Skulptūra,www.turistopasaulis.lt,55.2519868,24.7714904
truristo,Sluoksnis be pavadinimo,"Skulptūra ""Vilkmergė"" ",www.turistopasaulis.lt,55.2494032,24.7639868
truristo,Sluoksnis be pavadinimo,"Mykolo Vasiliausko skulptūra ""Balandis""",www.turistopasaulis.lt,55.249472,24.763571
truristo,Sluoksnis be pavadinimo,Lietuvos nepriklausomybės paminklas,www.turistopasaulis.lt,55.2498147,24.7639352
truristo,Sluoksnis be pavadinimo,Ukmergės kraštotyros muziejus,www.turistopasaulis.lt,55.2502126,24.7656313
truristo,Sluoksnis be pavadinimo,Pilies parkas ,www.turistopasaulis.lt,55.2485517,24.7641787
truristo,Sluoksnis be pavadinimo,"Skulptūra ""Moteris lange"" ",www.turistopasaulis.lt,55.2492654,24.762671
truristo,Sluoksnis be pavadinimo,"Skulptūra ""Vėliavnešiai"" ",www.turistopasaulis.lt ,55.246755,24.7576057
truristo,Sluoksnis be pavadinimo,Jono Aisčio Paminklas,www.turistopasaulis.lt,54.866943,24.220787
truristo,Sluoksnis be pavadinimo,Kempingas „River Camp“,https://www.turistopasaulis.lt/kempingas-river-camp/,55.3235486,24.8922534
truristo,Sluoksnis be pavadinimo,Dengtilčio stovyklavietė,,55.7724217,23.1257753
truristo,Sluoksnis be pavadinimo,Smalkalnis,www.turistopasaulis.lt,54.8854226,24.071082
truristo,Sluoksnis be pavadinimo,Žiegždrių liepa,www.turistopasaulis.lt,54.8857903,24.0696093
truristo,Sluoksnis be pavadinimo,Obelynės parkas,https://www.turistopasaulis.lt/obelynes-parkas-lankytina-vieta-kauno-rajone/,54.9026628,23.8048663
truristo,Sluoksnis be pavadinimo,Taškas 1274,,54.9756853,24.0499218
truristo,Sluoksnis be pavadinimo,Geriamo vandens šaltinėlis S. Žirgulio sukurta kompozicija „Ryto paukščiai“,"www,turistopasaulis.lt",54.9311884,23.7225878
truristo,Sluoksnis be pavadinimo,S. Žirgulio žarstekliu papuošta akmeninė stela „Amžių durys“,www.turistopasaulis.lt,54.9312901,23.7226093
truristo,Sluoksnis be pavadinimo,Kačerginės kraštovaizdžio pažintinis takas,www.turistopasaulis.lt,54.9326024,23.695165
truristo,Sluoksnis be pavadinimo,Paminklas popiežiui Jonui Pauliui II,www.turistopasaulis.lt,54.8975406,23.8822685
truristo,Sluoksnis be pavadinimo,Taškas 1279,,55.6899733,23.3515802
truristo,Sluoksnis be pavadinimo,Taškas 1283,,55.4077773,23.6342239
truristo,Sluoksnis be pavadinimo,Taškas 1284,,55.3591149,23.6483386
truristo,Sluoksnis be pavadinimo,Taškas 1285,,55.3667077,23.6403912
truristo,Sluoksnis be pavadinimo,Taškas 1286,,55.4069973,23.6142696
truristo,Sluoksnis be pavadinimo,renginys,,54.869519,24.1990131
truristo,Maršrutai,Maršrutas: Rumšiškės - Kapitoniškių pažintinis takas ,https://www.turistopasaulis.lt/marsrutas-pesciomis-rumsiskes-kapitoniskes-18km/,54.8724155,24.2141034
truristo,Maršrutai,Paminklas Antanui Baranauskui,www.turistopasaulis.lt,54.8591505,24.2003485
truristo,Maršrutai,Rumšiškių regykla,www.turistopasaulis.lt,54.8585978,24.2001018
truristo,Maršrutai,Rumšiškių Šv. arkangelo Mykolo bažnyčia,https://www.turistopasaulis.lt/rumsiskiu-sv-arkangelo-mykolo-baznycia/,54.8598328,24.201695
truristo,Maršrutai,Pavėsinė,www.turistopasaulis.lt,54.8605646,24.1970441
truristo,Maršrutai,Rumšiškių Šv. Onos koplyčia,www.turistopasaulis.lt,54.8617638,24.1994767
truristo,Maršrutai,Jono Aisčo tėviškė ,www.turistopasaulis.lt,54.8496271,24.2399025
truristo,Maršrutai,Koplytstulpis Jono Aisčio tėviškei atminti ,"www,turistopasaulis.lt",54.850044,24.2371989
truristo,Maršrutai,Dovainonių I pasaulinio karo vokiečių karių kapinės,"www,turistopasaulis,lt",54.8474163,24.2541926
truristo,Maršrutai,Ukmergė,www.turistopasaulis.lt,55.24224,24.743965
truristo,Maršrutai,Linija 12,,55.0770946,23.278844
truristo,Maršrutai,Taškas 13,,55.0773,23.2794526
truristo,Maršrutai,Taškas 14,,55.0773184,23.2809653
truristo,Maršrutai,Taškas 16,,55.0791364,23.2775536
truristo,Maršrutai,Taškas 17,,55.0781414,23.2754829
truristo,Maršrutai,Taškas 18,,55.0783103,23.2736697
truristo,Maršrutai,Taškas 19,,55.078381,23.2734712
truristo,Maršrutai,Taškas 20,,55.0785284,23.2736804
truristo,Maršrutai,Taškas 21,,55.081114,23.2560691
truristo,Maršrutai,Taškas 22,,55.0808837,23.2557901
truristo,Maršrutai,Taškas 23,,55.081593,23.2540091
truristo,Maršrutai,Taškas 24,,55.0821396,23.2561442
truristo,Maršrutai,Taškas 25,,55.0856807,23.3250663
truristo,Maršrutai,Taškas 26,,55.0771228,23.27869
truristo,Kempingai,"Kempingas ""Viktorija""",Čižiškių k. Vištyčio sen. LT-70345 Vilkaviškio r. Tel.: +370 342 47521; +370 698 70328 www.viktorija.lt  El. paštas: viktorija@viktorija.lt,54.40964,22.760754
truristo,Kempingai,Kaunas CampInn,"Raudondvario pl. 161A, LT-47168 Kaunas Tel.: +370 602 33444 www.campinn.lt",54.917277,23.831234
truristo,Kempingai,"Stovyklavietė ""Vitrūna""",Metelių k. LT-67482 Lazdijų r. sav.  Tel.: +370 687 70748   www.vitruna.lt   e-mail: vitruna@gmail.com,54.303103,23.713989
truristo,Kempingai,Dvarkiemis,"Meškių k, Bubių esn., LT-80194 Šiaulių r. Tel.: +370 686 09226, +370 685 34431  www.dvarkiemis.com  e-mail: info@dvarkiemis.com",55.864704,23.172333
truristo,Kempingai,Žiogelis,Karklės km. Klaipedos raj.  Tel.: +370 686 62915  http://www.ziogelis.lt e-mail: info@ziogelis.lt,55.80754,21.071359
truristo,Kempingai,"Kempingas ""Zarasai""","Kauno g. 67, Zarasai  Tel.: +370 620 93432 www.zarasai.lt/tic",55.718421,26.222262
truristo,Kempingai,"Stovyklavietė ""Medaus slėnis""","Šilinės k., Skirsnemunės sen., Jurbarko r.  Tel.: +370 640 32128  www.medaus-slenis.lt   e-mail: ovismedus@gmail.com",55.09173,22.963612
truristo,Kempingai,"Stovyklavietė ""Žemsodis""","Mardosų k., Nausodžio sen., Plungės r.  Tel.: +370 620 26033 www.zemsodis.lt   e-mail: poilsis@zemsodis.lt",55.875166,21.749888
truristo,Kempingai,Pajūrio kempingas,  https://www.turistopasaulis.lt/pajurio-kempingas/,55.766006,21.091647
truristo,Kempingai,"Kempingas ""Kurtuvėnai""",https://www.turistopasaulis.lt/kempingas-kurtuvenai/,55.827052,23.046334
truristo,Kempingai,"Kempingas ""Vilnius city""","Parodų g. 11, LT-04215 Vilnius Tel.: +370 629 72223; +370 680 324522  www.camping.lt/vilniuscity e-mail: vilnius@camping.lt",54.680512,25.226068
truristo,Kempingai,Svencelė,"Svencelės k.,Priekulės sen., LT-96241 Klaipėdos r. Tel.: +370 609 71117; +370 630 95055; + 370 630 00945 www.svencele.lt el. paštas: andrius@svencele.lt",55.494242,21.245188
truristo,Kempingai,"Poilsiavietė ""Dagesa""","Salako m., LT-4792 Zarasų r. sav. Tel.: +370 685 44450 www.degesa.lt  El. paštas: info@degesa.lt",55.572537,26.156098
truristo,Kempingai,"Kempingas ""Mindunai""","Kamužės k., Mindunų sen., LT-33166 Molėtų r. Tel.: +370 606 11317; +370 614 44445  www.ignaturas.lt el-paštas: romnesa@is.lt; info@ignaturas.lt",55.219474,25.559741
truristo,Kempingai,"Kempingas ""Obuolių sala""","Žalvarių k, LT-33028 Molėtų r. Tel.: +370 383 50073 www.appleisland.lt   info@appleisland.lt",55.160533,25.310494
truristo,Kempingai,Nidos kempingas,"Taikos g. 45A, LT-93121, Neringa Tel.: +370 469 52045; +370 682 41150 www.kempingas.lt    info@kempingas.lt",55.298681,20.982363
truristo,Kempingai,"Kempingas ""Pušelė""","Žirgėnų k. Vištyčio sen., LT-70345 Vilkaviškio r. sav. , Tel.: +370 342 47555; +370 611 51121 , www.pusele.lt; www.pusele.satela.lt e-mail: pusele@ktv.satela.lt",54.428425,22.75014
truristo,Kempingai,"Kempingas ""Ventainė""","Margių g. 7, Ventės k., Kintų sen., LT-99361 Šilutės r., Tel.: +370 441 68525; +370 686 70490, www.ventaine.lt , e-mail: ventaine@ventaine.lt",55.355922,21.204976
truristo,Kempingai,"Kempingas ""Kaunas city""","Jonavos g. 51A, Kaunas Tel.: +370 618 09407 www.kaunascamping.eu e-mail: camp@kaunascamping.eu",54.934428,23.917816
truristo,Kempingai,Druskininkų kempingas,"Gardino g. 3A, 66204 Druskininkai  Tel.: +370 313 60800; +370 313 60803  http://www.kemping.lt  e-mail: camping@druskininkai.lt",54.00944,23.977296
truristo,Kempingai,"Poilsiavietė - stovyklavietė ""Minijos senvagė""",  http://www.turistopasaulis.lt/poilsiaviete-stovyklaviete-minijos-senvage/,55.767074,21.444025
truristo,Kempingai,Poilsiavietė „Birštono Nemuno Vingis“,,54.604184,24.04197
truristo,Kempingai,"Kempingas Vilniaus centre ""Downtown Forest Hostel & Camping""",http://www.turistopasaulis.lt/kempingas-vilniaus-centre-downtown-forest-hostel-camping/#.VYMavEaULqr,54.677913,25.302243
truristo,Kempingai,Poilsiavietė Bitėnuose,Poilsiavietė Bitėnuose,55.078736,22.042437
truristo,Kempingai,Poilsiavietė prie Lukšto ežero,Poilsiavietė prie Lukšto ežero,55.695287,22.330726
truristo,Kempingai,Poilsiavietė prie Lukšto ežero,Poilsiavietė prie Lukšto ežero,55.712616,22.353015
truristo,Kempingai,Lūksto ežero stovyklavietė,  https://www.turistopasaulis.lt/luksto-ezero-stovyklaviete/,55.725168,22.340199
truristo,Kempingai,Poilsiavietė – „Bikėnų kaimo stovyklavietė“,"  Zarasų r., Salako sen., Bikėnų km.  Mob. Tel.: +370 624 23838 http://www.turistopasaulis.lt/poilsiaviete-bikenu-kaimo-stovyklaviete/#.Vyo-Q_jQDIU",55.628268,26.075878
truristo,Kempingai,Poilsiavietė stovyklavietė „Molėtų kempingas“,  http://www.turistopasaulis.lt/poilsiaviete-stovyklaviete-moletu-kempingas/#.VzNw-2zQDIU,55.158397,25.500571
truristo,Kempingai,Duobakalnio stovyklavietė,  https://www.turistopasaulis.lt/kauno-mariu-poilsiavietes-oficialios-lauzavietes/,54.825167,24.206346
truristo,Kempingai,Paežerojaus poilsiavietė,  https://www.turistopasaulis.lt/kauno-mariu-poilsiavietes-oficialios-lauzavietes/  ,54.88115,24.178119
truristo,Kempingai,Samylų poilsiavietė,  https://www.turistopasaulis.lt/samylu-poilsiaviete/,54.858739,24.114368
truristo,Kempingai,Gastilionių poilsiavietė,  https://www.turistopasaulis.lt/kauno-mariu-poilsiavietes-oficialios-lauzavietes/,54.886901,24.152809
truristo,Kempingai,Poilsiavietė prie mažųjų laivų prieplaukos,  Poilsiavietė prie mažųjų laivų prieplaukos,54.946551,23.787117
truristo,Kempingai,Poilsiavietė,  https://www.turistopasaulis.lt/kauno-mariu-poilsiavietes-oficialios-lauzavietes/,54.881452,24.152015
truristo,Kempingai,Stovyklavietė,Stovyklavietė,55.466314,23.156047
truristo,Kempingai,Poilsiavietė,Poilsiavietė,55.688496,23.192402
truristo,Kempingai,"Kempingas ""Pakalnė""","Kempingas ""Pakalnė""",55.472676,23.156605
truristo,Kempingai,Poilsiavietė,  Poilsiavietė,54.948344,23.667737
truristo,Kempingai,Stovyklavietė,  Stovyklavietė,54.948513,23.650882
truristo,Kempingai,Biržų kempingas,Biržų kempingas,56.211161,24.773279
truristo,Kempingai,Stovyklavietė,Stovyklavietė,56.198252,24.888014
truristo,Kempingai,Poilsiavietė,Poilsiavietė,56.195782,25.012318
truristo,Kempingai,Stovyklavietė,Stovyklavietė,55.528934,24.090614
truristo,Kempingai,"Stovyklavietė, pažintinis takas","Stovyklavietė, pažintinis takas",55.522375,24.088039
truristo,Kempingai,Stovyklavietė,Stovyklavietė,55.505342,24.095292
truristo,Kempingai,Poilsiavietė,Poilsiavietė,55.018065,23.62818
truristo,Kempingai,55°20’24.7″N 26°04’12.8″E,55°20’24.7″N 26°04’12.8″E,55.340191,26.070353
truristo,Kempingai,Vaišniūnų stovyklavietė,Vaišniūnų stovyklavietė,55.383146,26.08267
truristo,Kempingai,Gaveikėnų stovyklavietė,Gaveikėnų stovyklavietė,55.354489,26.104202
truristo,Kempingai,Pakretuonės stovyklavietė,Pakretuonės stovyklavietė,55.275595,26.054764
truristo,Kempingai,Linkmeno stovyklavietė,Linkmeno stovyklavietė,55.373112,25.991528
truristo,Kempingai,Almajo stovyklavietė,Almajo stovyklavietė,55.39367,25.984898
truristo,Kempingai,"Stovyklavietė ""Sravinaitis""","Stovyklavietė ""Sravinaitis""",55.386961,26.004124
truristo,Kempingai,YKD Camping,  http://www.turistopasaulis.lt/ykd-camping/#.WyAupe6FNdg,55.027432,25.411457
truristo,Kempingai,Stovyklavietė prie Bridvaišio ežero,Stovyklavietė prie Bridvaišio ežero,55.588483,23.213539
truristo,Kempingai,Stovyklavietė Mano Dubysa,  Stovyklavietė prie Dubysos,55.590898,23.07387
truristo,Kempingai,ZAKELIŠKIŲ VANDENS MALŪNAS,ZAKELIŠKIŲ VANDENS MALŪNAS,55.54429,23.069927
truristo,Kempingai,Elniakampio stovyklavietė,Elniakampio stovyklavietė,54.786455,24.971627
truristo,Kempingai,EŠALOTO STOVYKLAVIETĖ,EŠALOTO STOVYKLAVIETĖ,54.981434,24.326214
truristo,Kempingai,Veprių ežero poilsiavietė,www.turistopasaulis.lt  Veprių ežero poilsiavietė,55.145719,24.57937
truristo,Kempingai,Saulėtekio poilsiavietė,Saulėtekio poilsiavietė,54.093833,23.727409
truristo,Kempingai,Grikucio Stovyklavietė,  http://www.turistopasaulis.lt/grikucio-stovyklaviete-prie-merkio/,54.310246,24.718982
truristo,Kempingai,Stovyklavietė Siesartis,  Stovyklavietė Siesartis  Kašelinės km. Mindūnų sen. Molėtų raj. http://www.turistopasaulis.lt/stovyklaviete-siesartis/,55.234319,25.542739
truristo,Kempingai,Gomertos ežero stovyklavietė,  Gomertos ežero stovyklavietė http://www.turistopasaulis.lt/gomertos-ezero-stovyklaviete/,55.597448,23.375331
truristo,Kempingai,"Kempingas ""Žygeivių slėnis""",  http://www.turistopasaulis.lt/kempingas-zygeiviu-slenis/,55.666297,25.617758
truristo,Kempingai,Stovyklavietė,Stovyklavietė,54.174181,24.408825
truristo,Kempingai,Pinčiuko baidarės,  http://www.turistopasaulis.lt/stovyklaviete-pinciuko-baidares/,53.99108,23.652077
truristo,Kempingai,Stovyklavietė Priedusios.lt,  http://www.turistopasaulis.lt/stovyklaviete-priedusios-lt/,54.295947,23.665874
truristo,Kempingai,Stovyklavietė,Stovyklavietė,56.123644,22.165199
truristo,Kempingai,Paršežerio stovyklavietė,Paršežerio stovyklavietė,55.636743,22.292937
truristo,Kempingai,Poilsiavietė,Poilsiavietė,55.652567,22.291008
